01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V51;Vwz_V51;Bel_V82;Vwz_V82;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4_Stoer;Vwz_VK4_Stoer
26.03.2022 03:00;4;43800;4;30000;2;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 04:00;7;60000;5;49200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 05:00;3;33600;7;54600;3;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 06:00;6;82800;9;79200;40;75600;0;0;1;600;0;0;0;0;0;0;3;3000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 07:00;6;69600;19;215400;13;127200;0;0;0;0;0;0;2;1200;0;0;3;1800;0;0;6;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 08:00;22;154800;43;439200;39;325800;3;4200;5;3000;0;0;4;4800;4;3000;6;4800;2;2400;8;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 09:00;43;591600;60;1267800;62;487200;0;0;6;3600;1;1200;9;9600;2;1200;10;7800;1;600;19;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 10:00;66;997800;68;1047000;54;495600;2;1200;13;10800;3;4200;5;4200;4;2400;15;11400;4;3000;20;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 11:00;71;868800;90;1470000;61;802200;1;1200;9;6000;5;6000;11;12600;2;3000;12;9600;2;1800;31;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 12:00;83;1380600;94;1494600;66;589800;6;4800;10;11400;0;0;9;6600;9;6000;18;15600;2;3000;27;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 13:00;56;990600;70;1141800;85;518400;4;3000;12;9600;1;600;17;20400;6;5400;36;28200;4;3000;25;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 14:00;55;739800;84;1486800;65;720000;3;1800;11;9600;1;600;12;9000;18;16200;22;17400;5;3000;20;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 15:00;59;1035600;95;1250400;52;668400;4;3600;6;5400;4;4200;7;4200;8;5400;21;21000;2;1200;20;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 16:00;43;639600;63;879600;80;823200;4;3000;10;6600;0;0;9;9000;10;9000;30;25800;0;0;26;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 17:00;56;819000;73;1225200;55;511200;1;600;19;19800;1;2400;10;8400;5;3600;36;30000;0;0;22;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 18:00;78;1173600;77;1239000;49;591600;2;1800;12;11400;0;0;29;47400;5;4200;12;9600;4;3000;30;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 19:00;37;696000;61;1142400;36;685200;2;1200;3;1800;0;0;5;6000;5;3000;20;17400;1;600;22;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 20:00;30;327000;25;172800;34;214200;3;1800;3;1800;0;0;8;7800;4;3000;8;6600;2;1800;10;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 21:00;34;283800;25;213000;25;193800;2;1200;4;3000;0;0;0;0;4;3000;4;3600;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 22:00;32;348000;34;231600;22;126000;2;1800;3;1800;0;0;0;0;2;1800;3;1800;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 23:00;30;216600;22;142800;16;85800;0;0;1;4800;0;0;2;1800;1;600;2;1200;0;0;7;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 00:00;46;388200;17;138600;6;42600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 01:00;16;246000;13;73200;7;53400;0;0;0;0;0;0;1;1800;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 03:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27.03.2022 04:00;22;215400;9;114000;6;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 05:00;20;166200;14;152400;11;57600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 06:00;6;70200;9;60000;4;41400;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 07:00;1;14400;6;68400;7;70800;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 08:00;6;70200;5;66600;11;83400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 09:00;46;441600;23;236400;24;175800;1;600;4;2400;1;600;3;2400;1;600;12;9000;3;1800;11;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 10:00;42;352800;47;364800;38;294600;3;1800;6;6000;0;0;10;10200;5;3600;6;4200;0;0;12;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 11:00;58;445200;59;511200;43;171000;1;600;6;3600;0;0;8;7200;4;3000;15;10200;4;3600;10;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 12:00;56;394200;65;577200;46;277200;2;1200;7;7200;3;1800;9;7200;11;9600;13;10200;2;1800;14;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 13:00;62;418200;62;369600;65;289200;2;1200;14;11400;1;600;8;5400;4;2400;25;21000;7;6600;21;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 14:00;69;501000;63;410400;59;292800;5;3600;7;6000;1;600;8;9000;14;10800;14;16200;7;6000;23;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 15:00;57;355200;61;428400;78;271800;7;4800;11;16200;2;1200;11;21600;17;13800;21;16800;8;6000;22;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 16:00;61;447600;77;628800;48;285000;7;4200;4;12000;2;1200;10;7200;9;5400;24;21000;6;6000;19;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 17:00;58;332400;53;500400;36;242400;6;4800;4;3000;4;3000;12;13200;13;9600;17;13200;12;12000;19;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 18:00;53;289200;53;429000;48;343800;4;2400;4;2400;3;1800;11;8400;5;3000;19;16200;3;1800;37;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 19:00;40;313200;63;521400;29;123600;3;2400;9;6000;2;1200;4;2400;4;3600;21;15000;4;3000;18;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 20:00;21;226200;28;270600;28;231000;1;600;9;8400;1;600;4;3000;2;1200;9;6000;2;1200;11;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 21:00;33;334800;34;289200;27;190800;1;600;2;3000;0;0;3;1800;1;600;7;4800;0;0;4;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 22:00;16;187200;14;160200;9;96000;0;0;1;600;1;600;1;600;0;0;4;3000;1;600;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 23:00;9;129600;11;118200;5;28200;1;600;0;0;0;0;0;0;2;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 00:00;1;13200;6;70200;5;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 01:00;0;0;4;58200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 02:00;1;14400;2;20400;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 03:00;0;0;1;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 04:00;4;55800;1;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 05:00;9;96600;11;90600;7;56400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 06:00;12;256200;32;493800;22;331200;0;0;0;0;0;0;2;1200;0;0;5;4200;1;600;6;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 07:00;75;1384200;68;1228800;63;841800;4;2400;11;7200;3;1800;7;4800;4;2400;14;12000;2;1200;14;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 08:00;70;1378200;77;1430400;60;885000;2;1200;9;9000;1;600;6;4200;6;4800;15;12000;0;0;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 09:00;52;973800;79;1546800;62;667200;3;2400;22;25800;2;1800;9;8400;8;5400;19;16200;1;600;28;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 10:00;66;1079400;81;1402200;46;621600;5;3000;9;6000;1;600;3;4200;5;3600;14;11400;3;3600;12;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 11:00;79;1218600;102;1417800;45;703200;17;24000;14;19200;3;2400;5;6600;20;19200;26;24000;5;4200;16;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 12:00;83;1135800;97;1503600;61;537600;11;13800;8;8400;1;600;9;7200;11;7800;14;10200;3;1200;16;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 13:00;105;1314600;133;1693800;58;552000;7;6000;8;6600;1;600;8;6600;9;5400;20;16200;2;1800;33;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 14:00;93;1481400;139;2029800;72;651600;5;4200;13;21000;1;600;18;17400;9;7200;23;18600;1;600;29;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 15:00;117;1961400;170;2250000;95;708600;5;4200;6;4800;3;1800;8;6000;4;2400;24;19200;3;2400;28;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 16:00;109;1793400;169;2497800;101;1019400;13;12600;16;15000;2;1200;10;7800;18;13200;21;15600;2;1800;34;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 17:00;86;1123800;141;2341200;67;834600;3;1800;12;9000;3;3600;15;14400;6;4800;24;21000;4;4200;39;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 18:00;63;1468800;79;1653000;58;745200;0;0;5;4200;0;0;27;39600;1;600;22;15000;5;4200;35;28200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 19:00;54;1105800;74;1452000;44;511200;3;1800;9;7200;0;0;10;7200;10;7800;26;19200;0;0;23;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 20:00;51;762600;57;685200;29;170400;3;1800;7;6600;0;0;6;5400;8;6600;16;10800;0;0;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 21:00;27;294600;33;306600;20;115200;0;0;2;1800;1;600;3;1800;1;600;3;1800;1;600;9;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 22:00;27;204000;36;392400;11;43800;0;0;1;600;0;0;0;0;1;600;2;1200;0;0;3;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2022 23:00;5;54000;11;129000;5;42000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 00:00;6;72000;9;123600;7;41400;0;0;1;600;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 01:00;2;12600;2;27600;1;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 02:00;1;14400;2;26400;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 04:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 05:00;8;47400;14;94200;6;54000;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 06:00;20;402600;25;552600;28;442200;0;0;3;4200;0;0;6;4200;1;2400;3;1800;0;0;8;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 07:00;80;1221600;67;1149000;80;1114200;13;12000;10;9600;1;1200;10;13800;10;8400;16;13200;1;600;16;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 08:00;128;1069200;83;1646400;72;1152000;1;1800;9;7800;0;0;9;5400;7;5400;22;17400;0;0;22;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 09:00;61;1175400;83;1649400;30;576600;4;3000;10;7800;0;0;15;11400;6;4200;17;13800;3;3000;23;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 10:00;63;943800;90;1296000;48;577800;0;0;12;9600;2;1200;12;8400;0;0;26;20400;2;1200;21;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 11:00;76;924000;92;1604400;35;486000;10;11400;6;4200;2;1800;4;3600;10;10200;20;16800;3;2400;17;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 12:00;69;1197000;98;1504200;49;573600;5;3600;9;7800;2;1200;7;4800;8;6600;14;10200;3;3000;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 13:00;108;1208400;110;1411200;50;625200;6;4200;13;12600;0;0;17;16200;8;5400;26;21000;8;6600;24;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 14:00;169;1309200;140;2076000;73;538800;4;3600;14;15000;3;1800;8;5400;3;2400;25;19800;1;600;20;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 15:00;112;1587000;199;2511000;84;943200;5;3600;13;20400;2;1800;10;7200;9;6000;32;23400;2;1200;26;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 16:00;105;1965000;135;2366400;81;693600;2;1800;16;21600;3;1800;11;11400;9;9000;26;20400;2;1800;38;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 17:00;77;1527000;117;2204400;69;717600;5;6600;9;8400;3;4200;26;36600;8;6600;28;26400;4;3000;37;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 18:00;80;1671600;92;1633200;61;838800;0;0;14;18600;2;1800;3;1800;4;3000;19;13200;0;0;15;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 19:00;67;1101000;72;1524000;55;1157400;6;4200;12;10800;0;0;10;7800;7;4800;21;16800;0;0;18;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 20:00;48;618000;57;628200;26;193200;2;1800;5;3600;0;0;3;1800;5;3000;16;11400;1;600;14;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 21:00;37;286200;37;301800;16;98400;0;0;7;7800;0;0;4;3600;1;600;10;7200;1;600;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 22:00;24;150600;28;234000;16;85800;0;0;2;1800;0;0;3;1800;1;600;8;7200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2022 23:00;10;121800;13;133800;6;54000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 00:00;2;18600;7;68400;4;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 01:00;2;25800;0;0;1;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 02:00;0;0;3;40800;3;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 03:00;0;0;1;13800;1;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 04:00;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 05:00;10;55200;9;124200;10;95400;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 06:00;13;385200;26;421200;33;653400;0;0;7;6600;0;0;3;1800;0;0;1;600;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 07:00;61;924000;64;1429200;87;897000;3;1800;12;10800;0;0;7;6600;3;1800;10;7800;0;0;14;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 08:00;72;1410000;72;1460400;88;1416000;3;1800;11;10800;1;600;11;11400;3;3600;15;12000;0;0;25;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 09:00;66;1320000;79;1406400;52;484200;2;1200;9;5400;2;1200;6;4800;0;0;7;4800;1;600;15;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 10:00;49;862800;79;1253400;46;519000;1;600;7;6000;0;0;6;4800;1;600;8;5400;0;0;11;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 11:00;73;1084800;115;1866600;53;387600;8;8400;3;2400;1;600;7;7800;7;6600;10;7800;1;600;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 12:00;84;1161000;101;1654200;52;412800;2;3600;6;4800;0;0;10;9000;7;6000;20;18000;3;2400;18;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 13:00;125;1664400;138;1984800;64;621000;10;6600;6;3600;2;1200;9;9600;17;14400;21;16800;3;2400;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 14:00;99;1302600;138;1760400;54;651600;4;3000;2;1200;0;0;9;6600;9;7800;10;6000;2;3600;14;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 15:00;100;1602600;155;1995000;46;585600;4;1800;10;10800;2;2400;5;3600;11;9000;25;19800;4;3000;14;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 16:00;86;1501800;151;2277600;57;714600;5;4200;10;9000;0;0;6;3600;8;6000;16;11400;2;1200;18;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 17:00;100;1610400;144;2307600;65;1018200;3;3000;19;14400;3;2400;8;9000;10;7800;37;28800;1;1800;30;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 18:00;71;1239000;97;1834200;62;759600;4;3000;15;14400;0;0;14;12600;8;6000;37;31200;6;4800;20;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 19:00;50;939600;68;1394400;45;922800;3;1800;3;1800;1;600;8;7200;3;1800;11;7200;3;1800;21;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 20:00;42;588600;49;698400;27;157200;0;0;2;2400;0;0;3;1800;0;0;10;10200;0;0;9;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 21:00;29;283800;41;345600;19;73800;2;1200;3;1800;0;0;2;1800;2;1200;8;6000;0;0;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 22:00;29;276600;29;315600;27;154200;0;0;3;2400;0;0;0;0;0;0;8;5400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2022 23:00;13;87000;47;124200;11;89400;0;0;0;0;0;0;1;600;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 00:00;7;87000;5;78000;5;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 01:00;3;34200;4;56400;7;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 02:00;0;0;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 03:00;0;0;4;40200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 04:00;0;0;3;30600;1;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 05:00;8;54000;11;88800;6;53400;0;0;0;0;1;600;2;1800;0;0;1;600;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 06:00;15;453600;26;673200;27;433200;0;0;4;4800;0;0;2;1800;0;0;5;4200;0;0;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 07:00;56;1266600;73;1690800;67;899400;8;6600;5;4800;1;600;6;4800;12;7200;18;15600;3;1800;13;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 08:00;71;1407000;79;1386000;129;882600;4;3000;10;7200;0;0;6;5400;7;4200;17;12600;1;600;18;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 09:00;53;961200;85;1696800;35;547800;1;2400;18;15000;0;0;12;10800;1;600;19;12600;6;6000;19;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 10:00;62;946200;92;1302600;44;513600;0;0;10;9600;1;1800;6;8400;2;1200;9;5400;0;0;22;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 11:00;89;1374000;122;1900200;56;559800;7;7800;11;7200;3;1800;8;11400;10;6600;20;15000;4;2400;22;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 12:00;86;1243800;103;1364400;85;660600;4;2400;11;13200;2;1200;4;2400;12;9000;24;20400;2;1200;14;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 13:00;114;1304400;135;1778400;47;633600;6;6000;20;31800;2;1200;7;9000;10;7200;37;33600;4;3000;19;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2022 14:00;107;1456800;125;1778400;48;779400;7;4200;11;10200;3;2400;1;600;10;6600;19;14400;0;0;12;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
